Time;GPS4;GPS5;GPS9;GPS11;GPS12;GPS18;GPS20;GPS25;GPS26;GPS28;GPS29;GPS31;GLONASS2;GLONASS3;GLONASS4;GLONASS9;GLONASS10;GLONASS11;GLONASS21;GLONASS25;
24.04.2024 09:23:09.900;0;98.1979332274932;0;-8.34202337893657;121.111272740163;37.2371338559751;38.16327580488;76.6454225106572;-129.527093448603;-52.6904611745704;-24.603170328337;-106.695679059107;0;0;0;94.0254477142735;-13.0909560522996;-119.732493010102;-10.6986094015156;0;
24.04.2024 09:23:10.000;0;97.8462132822315;0;-7.54176457267022;121.006498906878;37.0286301719025;38.1652336106345;76.9318250546203;-128.931219073726;-52.8938085613336;-24.3655234014004;-107.323292147761;0;0;0;94.7460225872492;-14.5702452929108;-119.245695919381;-10.8528746443335;0;
24.04.2024 09:23:10.100;0;98.221182570036;0;-7.6543200067681;121.029410324365;37.2385984562279;37.7123834613594;76.973697208261;-129.2482016781;-53.158969240365;-24.5103687580413;-107.110648623435;0;0;0;94.793446588068;-14.5530503906048;-118.589945672371;-11.1432142386475;0;
24.04.2024 09:23:10.200;0;98.3163978240482;0;-8.18117789481767;120.881068899747;38.1197218966554;38.529388479481;77.2695508399484;-129.556822297585;-52.5887067761359;-24.4672440048016;-106.638489497782;0;0;0;93.2332198632794;-14.7863065426936;-118.921580935785;-11.2090198536316;0;
24.04.2024 09:23:10.300;0;98.4734056050074;0;-7.68954131229839;121.154851630068;37.9989456817566;38.6194159097067;77.3784763136209;-129.437588770234;-52.3344399559428;-24.4941860130057;-106.383699881757;0;0;0;93.347864807336;-15.0124066550197;-120.036959763078;-11.584137596481;0;
24.04.2024 09:23:10.400;0;98.8952092875697;0;-7.22654435895674;120.986497616192;37.8827152769372;39.4925638683198;77.5244619925798;-128.978295830413;-52.3670457177213;-24.4841251135804;-106.263193666775;0;0;0;93.8174345740554;-15.8108066045097;-120.815715631397;-12.6531556921545;0;
24.04.2024 09:23:10.500;0;98.4355326762743;0;-7.80056111201702;121.277314991472;37.6740261671366;39.1301591207593;77.3796640236105;-129.376183984365;-52.71157713508;-24.29123345892;-106.481899903782;0;0;0;92.6622247825144;-13.9268277887895;-119.4871495845;-12.4834887941397;0;
24.04.2024 09:23:10.600;0;98.4708495236118;0;-8.87453487791936;121.766910726539;38.0808158180735;38.8547141909658;77.3132550298324;-128.094585280051;-52.768021110518;-24.2988171036995;-106.520749653413;0;0;0;92.2150535773835;-14.2916321575322;-120.823519466605;-11.0297392168286;0;
24.04.2024 09:23:10.700;0;98.391510114001;0;-9.67007438263681;121.482884344587;37.8009157620545;38.4912780828454;76.8954603081074;-128.273392751595;-52.8072620923922;-24.5049496571155;-106.818511296602;0;0;0;94.2826035512553;-14.9036757135618;-120.284050557617;-10.0827357112721;0;
24.04.2024 09:23:10.800;0;98.5761096789647;0;-10.1233669247013;121.469372185849;37.5966545851697;39.0300226111867;77.3772727959149;-128.2838790612;-52.777478902397;-24.9087742032571;-106.5259152621;0;0;0;94.6686256721732;-15.0815725239081;-120.709912342892;-10.3071583089913;0;
24.04.2024 09:23:10.900;0;99.0811799443181;0;-8.84979724451841;121.41715870316;37.1318368020729;39.0794822931057;77.3702224604058;-128.905931882895;-52.7840276243805;-24.590356940229;-106.296937902458;0;0;0;94.9705893355131;-14.0912591100641;-122.143504424108;-11.3886544097768;0;
24.04.2024 09:23:11.000;0;98.4589409775217;0;-8.5682712841226;121.833111553467;37.4739360576204;39.2184724719264;77.2342776905134;-128.814255926249;-52.6648034780374;-25.0094706760865;-106.85686099036;0;0;0;94.3013237333507;-15.6739317667962;-121.511745104377;-9.42072325834306;0;
24.04.2024 09:23:11.100;0;98.9828858966648;0;-8.34236744853843;121.591075214543;37.3948766123358;39.2681865516352;77.6240546031913;-128.829210697484;-52.1099520607095;-25.0708043060295;-106.729636678865;0;0;0;93.7171678720624;-15.7513418373273;-121.658588869119;-10.0863448522869;0;
24.04.2024 09:23:11.200;0;99.3099469468871;0;-8.26202218866092;121.596426797914;36.9456231375225;39.5524011006637;77.7510990673618;-127.964480805429;-52.072813404433;-25.0951350161631;-106.934558701731;0;0;0;93.6318380782177;-16.7098380095849;-121.195999319068;-10.5524876834097;0;
24.04.2024 09:23:11.300;0;98.8799402138102;0;-9.48400869732723;121.621751492552;36.5253256116994;39.2471144509618;78.0445429950632;-127.817529893262;-51.9593698005192;-25.1779688654788;-107.132433925319;0;0;0;94.9571337622037;-14.8945198128204;-122.126159047781;-10.6838184837106;0;
24.04.2024 09:23:11.400;0;98.8134466974007;0;-9.16693052829942;121.89425049469;37.2575623289449;39.0172245052963;78.0540553120227;-128.853676373634;-51.9381467521162;-25.1520634323388;-106.940169220848;0;0;0;93.2494778419787;-13.4028870284237;-121.742588488283;-11.0895553562004;0;
24.04.2024 09:23:11.500;0;99.021170264532;0;-8.98299037011748;122.111775222947;37.9468053623277;38.3117551391624;77.9631522031123;-129.171598255081;-52.2783155315119;-25.2146397918114;-107.253502248321;0;0;0;92.8205394168035;-12.8518704511953;-121.027963596105;-11.3943173646549;0;
24.04.2024 09:23:11.600;0;99.069054387568;0;-8.78764674285776;122.188026373697;38.1949738267285;38.4054655188083;77.3017994530383;-130.119717077454;-52.5265478866058;-25.0712599689286;-107.232372628088;0;0;0;95.6166170340439;-12.9530279236787;-121.792385243025;-12.2929791232455;0;
24.04.2024 09:23:11.700;0;98.6898578753899;0;-8.65927241557802;122.425368478842;38.3943684732221;38.0687803007895;77.2567508265492;-130.898014928796;-52.3534982148267;-25.0731074042269;-107.377860314387;0;0;0;95.7193660172197;-13.7727403415047;-120.489742042773;-11.9302563099482;0;
24.04.2024 09:23:11.800;0;98.9656148360809;0;-8.9248562335415;122.850568450318;37.9571825674066;38.3957271057152;77.4710381748882;-131.006054231984;-52.634776203864;-25.0914861618949;-107.450345980542;0;0;0;94.7294678769249;-14.1570204862073;-122.051825143644;-9.05323456978658;0;
24.04.2024 09:23:11.900;0;99.0217885060556;0;-9.05890496952634;122.939843666332;38.4461871020758;38.1999835800816;77.9335252235469;-131.528225790913;-52.922834991361;-24.8917025132832;-107.11320635624;0;0;0;94.9022228074609;-13.9910915934452;-122.340650906554;-9.59693376423093;0;
24.04.2024 09:23:12.000;0;99.1774437751737;0;-9.32994640250399;123.479938267745;38.5016127485869;38.0104700324009;77.8360568091593;-130.69747004396;-52.4759003304644;-24.8861843076738;-106.84782173569;0;0;0;94.3472217944945;-14.5927556520473;-121.32795278907;-11.1947121662088;0;
24.04.2024 09:23:12.100;0;99.1783995466103;0;-9.22469141479814;123.032488111494;38.4538723133446;37.611978388115;77.8687998013775;-130.833534162055;-52.6783723640256;-25.1342476088757;-107.106236246938;0;0;0;94.0214483237069;-14.2825309717882;-121.180583997964;-9.72678971826099;0;
24.04.2024 09:23:12.200;0;99.5223104339966;0;-10.2361108263722;123.309310563258;38.6027578109788;38.2636361714831;77.8938479622884;-130.218610605865;-52.8107494732249;-25.5819303458702;-106.908129126605;0;0;0;95.0551211100974;-15.2638947596861;-121.541792110962;-10.0857668033423;0;
24.04.2024 09:23:12.300;0;99.7798314681568;0;-9.38190590015438;123.227510263678;38.5728870729363;38.0101545081998;77.8026338357886;-130.484209679969;-52.7837359153491;-25.6602693582245;-108.094868746601;0;0;0;95.3310580233519;-14.2457655521575;-122.685030228036;-9.38828979175014;0;
24.04.2024 09:23:12.400;0;99.8993565259298;0;-10.5660243739694;123.296093198194;38.5015229755518;38.229936737087;78.2060927887796;-131.127322404835;-52.9667190197506;-25.1870331161335;-107.909005719193;0;0;0;94.9115733123181;-13.4232677823893;-122.719253047777;-9.14595007392927;0;
24.04.2024 09:23:12.500;0;99.7785267147556;0;-10.4551962680125;123.997297864349;38.6910253754904;38.5568068191205;78.9568975695147;-131.746657413794;-52.6825958183617;-24.8731587396469;-108.017815663145;0;0;0;94.863502238848;-13.9000675361458;-123.632510438707;-9.53605470429466;0;
24.04.2024 09:23:12.600;0;100.192090420896;0;-10.2473075189628;124.070281336666;38.8638728202641;38.5633472612972;79.0070589263632;-131.987175254253;-52.8084732558054;-24.8432734786038;-107.742481699825;0;0;0;94.6365117402311;-13.2555519627931;-123.303988821135;-11.1449105142237;0;
24.04.2024 09:23:12.700;0;100.72483652478;0;-10.0757671658212;124.167092362317;39.6061594202474;39.0604964694794;79.4733046278707;-132.605849439511;-52.9171473535825;-24.7091461606906;-107.998870279538;0;0;0;95.0745182131504;-14.5880789604271;-123.671841719828;-11.5397065386642;0;
24.04.2024 09:23:12.800;0;100.664544291416;0;-9.66347959933046;124.079161944479;38.9735203603777;38.8533676409425;79.1757362191565;-132.321284727092;-52.9353821706463;-24.9131846761884;-108.219088399259;0;0;0;94.6018957359629;-14.2568800039298;-123.29278628758;-10.7461403284105;0;
24.04.2024 09:23:12.900;0;100.665615693375;0;-9.02757706106058;124.047180042209;38.8315159893973;38.6023595305887;79.179474259101;-132.880412223152;-53.0062228309544;-25.5474691677664;-108.237394701311;0;0;0;96.0915186614438;-13.9639220945537;-123.017375959025;-11.7372901382914;0;
24.04.2024 09:23:13.000;0;100.331899195997;0;-8.46228442365827;124.24459871673;38.9638703551027;38.516900013492;79.2142773610685;-133.624115834071;-52.8842666625715;-25.7610161194607;-108.989568879639;0;0;0;95.5736967529228;-13.3199019424064;-122.525259375121;-11.2788291581674;0;
24.04.2024 09:23:13.100;0;99.430535686799;0;-10.185087882579;123.602139090639;38.1064401542972;37.6266418600862;78.420721734743;-133.649043649639;-54.0225273093092;-26.7490170340607;-110.405678093666;0;0;0;96.5509977410839;-15.9903029367269;-122.735819361536;0;0;
24.04.2024 09:23:13.200;0;99.6031189625355;0;-9.60143242342747;123.27572984423;38.050715146077;37.8220064735942;78.4583886740584;-133.526065907601;-54.0119414155051;-26.6780110761756;-109.590995815859;0;0;0;95.6374830165296;-15.6357801237318;-123.803215354623;0;0;
24.04.2024 09:23:13.300;0;100.736433888756;0;-9.24086484809231;124.078516900991;38.8153886015498;39.382506891794;79.0971438474226;-133.044622547837;-53.5623117735522;-25.940020178401;-108.91017903568;0;0;0;95.8797580312676;-16.071988091353;-120.900092499462;-10.3196691872727;0;
24.04.2024 09:23:13.400;0;100.254843780203;0;-10.0001819608879;123.698680248941;38.3464616439887;38.7641764223808;78.6337471504376;-134.153785089788;-53.8582371463708;-26.4481403816026;-110.74699778347;0;0;0;95.1728602646326;-15.4136492296529;-124.249777919031;0;0;
24.04.2024 09:23:13.500;0;100.226413795463;0;-10.8036335752113;123.895498196231;37.7736512690753;38.7755674940126;79.2291995534179;-134.287833914525;-54.1207615979511;-26.7518787118606;-111.024776950144;0;0;0;95.3480181251216;-13.8021704030398;-124.457293280546;0;0;
24.04.2024 09:23:13.600;0;100.658229854394;0;-10.9246289081784;124.508174134593;38.0423912988044;39.3398248238955;79.3226711529132;-134.914659235699;-54.5466570848075;-26.7781943890004;-110.983566705749;0;0;0;94.3797214436636;-14.2763582804182;-123.826948104354;0;0;
24.04.2024 09:23:13.700;0;100.722864789001;0;-10.6539675371023;124.427473112024;38.2023403403145;39.5245930635137;78.9591304453934;-135.545601698104;-54.9440567141573;-26.5450759761443;-110.46747575159;0;0;0;94.3575287018903;-13.9072390609072;-124.130513713957;0;0;
24.04.2024 09:23:13.800;0;100.697050063129;0;-10.3864538924536;124.154972091172;38.0415693021496;39.7804835571442;79.3296781201789;-134.755726938049;-54.7874004098994;-26.2344740287372;-110.482884330224;0;0;0;95.0964904819557;-15.4759662383003;-124.977337778066;0;0;
24.04.2024 09:23:13.900;0;101.039236691955;0;-9.95743251856766;124.730722697394;38.1174599979277;40.3740807805443;79.9634083567071;-134.631817208618;-55.1471794810495;-26.572116748197;-110.484400810077;0;0;0;94.9714967734908;-15.6490759489097;-126.754382582629;0;0;
24.04.2024 09:23:14.000;0;100.992794978098;0;-10.0515834669932;124.462739655646;38.0211415002559;40.0331118270988;79.8758482101985;-134.353596792775;-55.4339541922527;-26.7737014597369;-110.698022403856;0;0;0;97.2431462514796;-15.7647961160983;-127.553127991065;0;0;
24.04.2024 09:23:14.100;0;100.899720806978;0;-9.73332286142977;124.622375236417;37.7648390736576;39.7830983605963;79.7597492092027;-134.055738744049;-55.6325047415885;-26.7520564915758;-111.384337401891;0;0;0;96.8451625014422;-15.4691406313505;-126.647844316365;0;0;
24.04.2024 09:23:14.200;0;101.302405794588;0;-9.70439701004943;124.744719535141;38.0078625440801;40.1274603233614;79.8247357699729;-134.589883913606;-55.3863084133336;-26.2435960386792;-111.632207713788;0;0;0;96.2236278388737;-16.1293951420084;-126.545023574363;0;0;
24.04.2024 09:23:14.300;0;101.668833924385;0;-9.10878109252371;124.978285999256;38.2961420065112;40.1564428467391;80.0154618282395;-134.215625762197;-55.3023302427464;-26.116103818902;-111.922685078869;0;0;0;96.537358862086;-18.4754394669726;-126.511560005034;0;0;
24.04.2024 09:23:14.400;0;101.489588478638;0;-9.0434868944576;125.035504066909;37.8264648931072;39.8762719193473;79.6846052921028;-135.091236373322;-55.7430889758689;-26.525241854426;-112.207572476997;0;0;0;97.7985782600881;-17.1797272552503;-125.920659079798;0;0;
24.04.2024 09:23:14.500;0;101.800107411487;0;-8.77586683904519;125.481137088049;38.1439150857041;40.5082570070081;79.8706025385327;-136.241236161412;-55.8560198294144;-26.5524909673259;-112.374792666829;0;0;0;96.0841448713909;-16.4561900175177;-125.631567520642;0;0;
24.04.2024 09:23:14.600;0;102.266927677687;0;-8.78928020579042;126.173589849495;37.931712558755;40.4268298628449;79.9371998693386;-136.326249465172;-56.1064945261605;-26.5493016739056;-112.017320950457;0;0;0;97.5451232423948;-16.686257454392;-127.806478784623;0;0;
24.04.2024 09:23:14.700;0;102.143107052238;0;-8.86233857934712;126.356925494809;37.6870510444714;40.1441760798916;79.4072679824167;-136.225126877922;-56.5399406073993;-26.8279175727657;-112.445709957625;0;0;0;97.2074857663538;-16.2575039434014;-125.78747588172;0;0;
24.04.2024 09:23:14.800;0;102.221940524309;0;-8.99020204333647;126.446700198328;38.1132878637145;40.3216822380346;79.7636262269516;-135.78912599897;-56.0183008406748;-27.2935596226453;-112.671799260061;0;0;0;97.8671468889224;-16.4182222616364;-127.553173912762;0;0;
24.04.2024 09:23:14.900;0;102.618503422753;0;-8.67405963451893;126.35712852412;38.2762271678657;40.6367269484617;80.1440254013287;-136.42311640938;-56.6419686651352;-27.120644487135;-112.769382520943;0;0;0;97.006998092882;-16.903440361697;-126.50699747834;0;0;
24.04.2024 09:23:15.000;0;102.80585206738;0;-8.80360535842192;126.232802637795;37.7628461516288;40.7542333944875;80.1294465810061;-137.026171710255;-56.6594626150763;-27.1508980077051;-112.818712913213;0;0;0;96.405504693641;-15.3650905914255;-126.266744329754;0;0;
24.04.2024 09:23:15.100;0;103.160802395098;0;-8.60030029936752;127.122075439707;37.3786631249532;40.862148394328;80.3994968401385;-137.39235747818;-56.6802850699314;-27.0914460125496;-112.095215029651;0;0;0;96.5594002033613;-16.1780708337319;-127.444911674305;0;0;
24.04.2024 09:23:15.200;0;103.479957288117;0;-8.80417052922712;127.193673671893;37.5588371934136;41.3416703092516;80.7687672360771;-137.605154052886;-57.4804369245103;-26.7619512479869;-112.532088555541;0;0;0;96.8245922668866;-16.0771764729434;-127.906520182238;0;0;
24.04.2024 09:23:15.300;0;103.475055122704;0;-8.18952441813599;126.695963580671;37.4155236178631;41.3019540922833;80.5592637433001;-138.960123621247;-58.4518005403515;-26.6875117785676;-113.35633041343;0;0;0;98.6366283053067;-17.2393640934461;-125.199733596935;0;0;
24.04.2024 09:23:15.400;0;103.664044049016;0;-8.16008586583484;127.070257828804;37.2957889417885;41.3688737295743;80.648687383029;-139.245494051109;-57.9641950635851;-26.7069318795984;-113.885105814639;0;0;0;98.100501918525;-15.9898677102319;-126.196473465621;0;0;
24.04.2024 09:23:15.500;0;103.963443564455;0;-7.90595229293103;127.672462516202;37.3499902596959;41.8127036785299;80.3239921902277;-138.832546078862;-58.1306988901779;-26.5679247249209;-113.938077947721;0;0;0;98.8471703606338;-15.7098874572403;-128.884675177789;0;0;
24.04.2024 09:23:15.600;0;104.070924678104;0;-7.35171301495575;127.708588209745;36.7781442693231;41.8304618117108;80.4940132386691;-138.833046666972;-58.0874463597283;-26.8816052171023;-114.198312080072;0;0;0;99.2672067177191;-15.7903822417138;-129.006833344669;0;0;
24.04.2024 09:23:15.700;0;103.928605718043;0;-7.31672571397212;128.256967564565;36.6645761649997;41.786973053735;80.5102750937222;-138.345543415664;-58.5158897093352;-26.9623706576676;-114.256014410101;0;0;0;97.5159597824386;-15.0630828354479;-128.203730635432;0;0;
24.04.2024 09:23:15.800;0;104.394121311765;0;-7.82774220878491;128.028719481124;36.58680917944;41.8383590471931;80.5259017649078;-138.811805703866;-58.2136299782433;-27.0917962073872;-113.9700528799;0;0;0;98.2854229713412;-16.1689331407397;-127.575373636719;0;0;
24.04.2024 09:23:15.900;0;104.199120063131;0;-7.20914965261181;128.048906477998;36.5655972833774;41.9244304317108;80.6965552732727;-138.352369763554;-58.3800690532371;-27.2731107854779;-114.302992268553;0;0;0;98.457516728653;-15.0099978363869;-129.364436898162;0;0;
24.04.2024 09:23:16.000;0;104.561911978933;0;-6.81485965677712;128.285703963542;36.5391390813747;42.4240795590886;80.9994051259273;-138.222208938387;-58.3844887245941;-27.1933763155539;-114.696064742369;0;0;0;98.5010711377981;-15.3894925630884;-130.610819905967;0;0;
24.04.2024 09:23:16.100;0;105.027735405965;0;-6.9947067295725;128.632109970931;36.9520482955559;42.906527964049;81.2914740860579;-138.756168029038;-58.0610797251429;-27.0285477420985;-115.088389021039;0;0;0;98.0962310833711;-17.2495337741566;-129.727701784883;0;0;
24.04.2024 09:23:16.200;0;104.967947883692;0;-7.04925037887006;128.381535507157;36.4831635233568;42.3803842949856;81.1599704003311;-138.487344241366;-58.7729771898594;-27.5931388324389;-114.90943754559;0;0;0;97.5317209746136;-14.6712918927369;-129.421282503288;0;0;
24.04.2024 09:23:16.300;0;105.364485363141;0;-6.90192944885348;128.515916783974;36.7110063732252;42.148362481661;81.0052317564987;-137.303198087378;-58.7467919105256;-27.8452550695656;-115.539639391034;0;0;0;98.4070511041355;-16.2272235924465;-129.588016362788;0;0;
24.04.2024 09:23:16.400;0;105.520215342287;0;-6.44043628324289;129.051627796813;36.5846902511403;42.5206321386358;80.5708204279654;-138.787857749747;-59.4920958755683;-27.6306190918549;-115.784436719536;0;0;0;98.813923087233;-17.4130590389977;-127.513404284953;0;0;
24.04.2024 09:23:16.500;0;105.845852605868;0;-6.48620370522258;128.708551848002;36.4429795471951;43.0415086321009;81.1188649002288;-138.012744995023;-59.8396968582529;-27.5098427078337;-115.784732122818;0;0;0;98.6743908553326;-16.9966503616452;-129.202277637771;0;0;
24.04.2024 09:23:16.600;0;105.621204619485;0;-5.90071023494238;128.9729709979;36.330151313261;43.0207775278541;81.230652317463;-138.576054170437;-59.7393221270468;-27.5735554816783;-116.413613779616;0;0;0;98.3864872957638;-15.9380260760954;-129.420962201926;0;0;
24.04.2024 09:23:16.700;0;105.644871658806;0;-5.67811649787473;129.777084885442;35.587817561187;43.460898576086;81.6268382072449;-139.625222557312;-59.2767591192096;-27.6497225754865;-115.952117544744;0;0;0;98.1222466056934;-15.7439906554646;-130.293828544338;0;0;
24.04.2024 09:23:16.800;0;106.041151709142;0;-5.65215086194803;130.013044521329;36.2619410916523;43.2630177951942;81.6642529741512;-141.002975207681;-59.3769825691561;-27.6710056776792;-116.254574738821;0;0;0;99.2021447186999;-16.22428994652;-130.263573808639;0;0;
24.04.2024 09:23:16.900;0;106.202620346361;0;-5.74971022445243;129.708983933815;36.8607122374524;43.8642939288984;82.0905339076562;-141.419053852864;-59.5501773396827;-27.7501727800118;-116.462425758175;0;0;0;98.4555221289047;-15.3301870427968;-130.92093948499;0;0;
24.04.2024 09:23:17.000;0;106.596491907971;0;-5.49158743569569;130.153552021613;36.6102071758942;44.3139236255665;82.0178321527055;-141.716334678553;-60.2255088546808;-27.7198014956666;-116.558144465191;0;0;0;97.8215790876275;-15.9341573234706;-129.868051718222;0;0;
24.04.2024 09:23:17.100;0;106.645781866449;0;-5.19694686029106;129.645537791381;36.2345380572369;44.9432926439185;81.6246396938077;-141.263640768768;-60.5649407883611;-27.6202486721304;-117.36754414122;0;0;0;98.5580635030055;-16.8024387319601;-128.836093592996;0;0;
24.04.2024 09:23:17.200;0;107.469867114691;0;-4.6907557980885;130.00284048394;36.2864746045525;45.2349128533242;82.2431901859527;-142.12238743568;-61.0829641561286;-27.3334425421635;-117.183652508815;0;0;0;97.3803943235544;-16.6327783137531;-129.571698811531;0;0;
24.04.2024 09:23:17.300;0;107.570017762671;0;-4.59035614167806;129.981550530065;36.4514650901983;44.9611727774172;82.2488372916559;-141.063586264456;-61.1917534676177;-27.5156976853323;-117.706062301528;0;0;0;98.1321526951069;-16.8459621606889;-130.431778125756;0;0;
24.04.2024 09:23:17.400;0;107.343112559756;0;-4.6637553331966;130.638091597764;35.576464914353;44.9536501644907;81.9575155946659;-142.019353245531;-61.2529059364897;-27.7761312107323;-117.701473589477;0;0;0;99.1116648121679;-16.4904950833152;-129.676385244602;0;0;
24.04.2024 09:23:17.500;0;107.791149612749;0;-4.12180578065454;131.259647659914;35.6617781788373;45.2849876638938;82.0204678753362;-142.482735323108;-61.9732405914983;-27.7153267472895;-118.050584037628;0;0;0;100.010835494162;-17.2655093352369;-130.419664669491;0;0;
24.04.2024 09:23:17.600;0;108.226682364912;0;-3.37314819628955;131.857288420593;35.6332273542503;45.6664619561343;82.0500389763329;-142.703482690107;-62.3373819970439;-27.4661155962676;-118.091774686574;0;0;0;99.8214373743831;-17.4451215142326;-131.838111765974;0;0;
24.04.2024 09:23:17.700;0;108.494741405957;0;-3.48112362889515;131.976252634297;35.7435596845462;45.8651581675658;82.194051582017;-142.821575235488;-62.4013667867839;-27.5582071277895;-118.4656781706;0;0;0;98.0917072724988;-17.5620389587857;-130.075480838699;0;0;
24.04.2024 09:23:17.800;0;108.737150942732;0;-3.30260092801473;131.929244657891;36.179568331776;46.2807211559702;82.330510331376;-142.731163731776;-62.7848461604881;-27.6818940778758;-118.664724384522;0;0;0;98.4500623959466;-17.6693039144157;-131.072724618411;0;0;
24.04.2024 09:23:17.900;0;109.166072214677;0;-3.17403839649342;132.180253887243;35.5405346072075;46.5257281140221;82.7105512630515;-142.040211811589;-63.8542576313193;-27.538074791868;-119.067342368449;0;0;0;97.4032218536013;-18.2442771137576;-129.608159826268;0;0;
24.04.2024 09:23:18.000;0;108.97183332844;0;-3.52437183372967;132.483218397858;35.5170501370303;46.0123530471465;82.9172302163497;-143.003388246769;-63.1905049041379;-27.7685378824826;-119.667768997373;0;0;0;99.3369288950489;-16.8588702751877;-131.225171881873;0;0;
24.04.2024 09:23:18.100;0;109.52771666662;0;-2.70151007335517;132.370691812597;35.9864362077642;46.5545737578941;83.5923358549771;-142.976293116502;-63.3116158709163;-27.6235685221764;-120.771559325818;0;0;0;98.4354261025437;-17.9467843640305;-131.135849129525;0;0;
24.04.2024 09:23:18.200;0;109.852937882155;0;-2.35177933111845;132.14200525092;34.4749456723512;47.3484828464134;83.8869915184332;-143.110592083918;-63.0458632075752;-27.4843668734538;-120.652371865785;0;0;0;99.959622338909;-18.4835744107404;-132.53643773665;0;0;
24.04.2024 09:23:18.300;0;109.644939492602;0;-1.9413153725036;132.337019044222;34.127626587433;47.4739501017611;83.8074257178669;-143.319113045975;-63.4902562032366;-27.7794034613326;-120.140399372307;0;0;0;99.0501022265526;-17.9953353800665;-131.775240334959;0;0;
24.04.2024 09:23:18.400;0;109.738987261298;0;-1.26741319020221;132.145137300409;34.5505980607413;47.4544582529197;83.6612709445471;-143.848839150567;-63.6446408355114;-27.9702060689888;-120.495924532937;0;0;0;98.9794533519453;-17.5235020254477;-131.77937936809;0;0;
24.04.2024 09:23:18.500;-131.961635353262;128.659113566217;0;16.7789371087711;151.115685796074;53.8301963411504;66.1498074871633;101.843649239774;-126.154752651099;-45.3957004629046;-9.86551158201473;-102.409458200593;-108.661915860313;0;0;117.678118343843;0.84737937519094;-112.453913147983;0;0;
24.04.2024 09:23:18.600;-131.08854349055;128.980760444261;0;16.9706575171876;151.74615685048;53.4476240555523;66.5581458493398;101.73944081692;-126.174443514901;-45.7332958861516;-9.78664319927338;-101.896535004998;-108.40297424508;0;0;115.245243648751;1.3835795136838;-112.989173355018;0;0;
24.04.2024 09:23:18.700;-131.061058591164;129.239444012404;0;17.7203503071214;151.765624468855;53.0955932652578;66.9661622821004;101.863177485997;-125.95998779466;-46.0229782452079;-9.60280402617354;-103.056814549054;-109.544463167185;0;0;117.513313884716;-0.0175602168455953;-112.897999116351;0;0;
24.04.2024 09:23:18.800;-131.09572191078;129.38819669449;0;17.6589617097634;151.702725279159;52.2324798871996;67.0300952455727;101.565308929348;-125.663280341847;-46.4166416762891;-9.96354378433898;-102.624556235969;-109.30030644116;0;0;117.779953339035;0.416352163316333;-112.710022857718;0;0;
24.04.2024 09:23:18.900;-131.64661969975;129.260734575073;0;18.0831955939648;151.15733408081;52.0350675215595;66.9943754505948;101.701843107905;-125.543540373255;-46.1332265107048;-10.1897328384657;-103.056460195789;-110.094230341405;0;0;119.146621557098;0.564382932687295;-112.279744860454;0;0;
24.04.2024 09:23:19.000;-130.915195963782;129.495415161073;0;19.0198333304288;151.457334469291;52.4372027853242;67.3774441550486;101.951801512259;-125.517025458612;-47.1725510978431;-10.0327431069454;-102.799800791327;-109.719959198148;0;0;118.183483969871;-0.239207469378016;-113.526032297377;0;0;
24.04.2024 09:23:19.100;-129.760656147046;129.907566077483;0;19.5227287469024;151.839453972105;52.0220688843547;67.7098263905791;102.040574467886;-125.621510023644;-47.3629154041555;-9.70123021610198;-101.973295742195;-111.279149583235;0;0;116.867377939707;-0.617171173653332;-113.59366818922;0;0;
24.04.2024 09:23:19.200;-129.715140501052;130.404051833044;0;19.2828951010742;152.114622874651;51.4580016920809;68.2581374807196;101.955970235635;-125.371531142257;-48.2844277297409;-9.50418014454772;-102.381896057035;-111.672143059783;0;0;116.100481172747;0.110821265378036;-112.755663021133;0;0;
24.04.2024 09:23:19.300;-130.004984818792;130.712260955755;0;19.9973602222453;152.474908059448;51.6625631128118;68.8846721448208;101.4343702427;-125.516369303703;-48.0242104545759;-9.57929818407865;-103.527746898835;-112.478648873803;0;0;116.938265004355;0.248142466283753;-113.22128367472;0;0;
24.04.2024 09:23:19.400;-130.078170403474;131.3692220995;0;20.0266559940792;152.459027670338;51.1401935122849;69.4189491838188;102.134029625056;-126.436359125189;-47.9729023674736;-9.16171328282508;-103.869514247257;-111.569737579455;0;0;115.92451325414;-0.53757717195549;-112.846617161878;0;0;
24.04.2024 09:23:19.500;0;123.054631485575;0;11.5434486127488;144.089752112515;41.8866748825094;60.90940980702;93.1397464621114;-134.483864781359;-57.0700697673747;-18.1863032234396;-112.091941364735;-119.395931543229;-11.2982501542137;0;106.763836471451;-8.41581994714215;-120.445319052364;0;0;
24.04.2024 09:23:19.600;0;122.832364899412;0;12.6039251550537;143.963275625661;41.7543360886484;61.3942535940878;93.4520557561336;-134.756509580999;-57.1276167769975;-17.8803772381798;-111.946590103136;-119.256107495574;-10.7786998835072;0;107.188644936599;-10.1900381215964;-121.252916855665;0;0;
24.04.2024 09:23:19.700;0;123.272461853587;0;12.4384361321427;144.41580525125;41.9131880904461;61.740701458999;93.3685714463791;-135.706544848552;-57.0294945779024;-17.9013509089418;-112.488293559843;-118.214473908636;-11.6240176080901;0;107.382630723063;-9.44384835626988;-122.123771187631;0;0;
